ID,ID_OFERTA,NOM_SERVICIO
451248,206423,empleada
451249,221534,WiFi
451250,114749,Cocineta
451251,412322,empleada
451252,239387,empleada
451253,239319,empleada
451254,132055,Baño propio
451255,143749,jacuzzi
451256,586,empleada
451257,67078,Cocineta
451258,262140,Baño propio
451259,250227,Cocineta
451260,7173,Baño propio
451261,34061,TV
451262,84729,Cocineta
451263,30785,jacuzzi
451264,186726,empleada
451265,335177,jacuzzi
451266,231695,jacuzzi
451267,293655,jacuzzi
451268,261105,Cocineta
451269,102109,jacuzzi
451270,191550,Baño propio
451271,101631,TV
451272,239930,empleada
451273,138121,Cocineta
451274,379306,TV
451275,137381,TV
451276,260279,empleada
451277,373795,empleada
451278,258794,Baño propio
451279,92069,WiFi
451280,66332,TV
451281,377767,Baño propio
451282,10140,empleada
451283,200799,TV
451284,170491,Cocineta
451285,443111,Baño propio
451286,436385,TV
451287,408683,WiFi
451288,353423,Baño propio
451289,378381,empleada
451290,228623,WiFi
451291,270466,Cocineta
451292,74630,Baño propio
451293,410,TV
451294,28660,Baño propio
451295,186256,Cocineta
451296,241502,TV
451297,181267,WiFi
451298,177231,Baño propio
451299,278447,jacuzzi
451300,422284,Baño propio
451301,426547,Baño propio
451302,354021,WiFi
451303,398117,WiFi
451304,202144,Baño propio
451305,128154,TV
451306,295038,WiFi
451307,33925,WiFi
451308,139707,WiFi
451309,449324,Cocineta
451310,141531,TV
451311,82016,empleada
451312,14897,WiFi
451313,68460,Cocineta
451314,231588,TV
451315,106477,jacuzzi
451316,109438,TV
451317,197490,empleada
451318,59234,TV
451319,35689,Cocineta
451320,120197,jacuzzi
451321,99082,Baño propio
451322,411553,TV
451323,246006,Baño propio
451324,140298,empleada
451325,63674,TV
451326,437572,WiFi
451327,77185,TV
451328,338253,TV
451329,371108,jacuzzi
451330,394617,Cocineta
451331,195664,jacuzzi
451332,324195,jacuzzi
451333,218457,Cocineta
451334,18421,Cocineta
451335,438217,WiFi
451336,134415,empleada
451337,86833,empleada
451338,297889,Cocineta
451339,379351,Baño propio
451340,95062,Cocineta
451341,442845,empleada
451342,388565,Cocineta
451343,84710,Cocineta
451344,218110,empleada
451345,282194,Cocineta
451346,156712,WiFi
451347,350000,TV
451348,287997,Cocineta
451349,163755,empleada
451350,12607,TV
451351,59849,Baño propio
451352,67113,Baño propio
451353,438201,Cocineta
451354,431989,Cocineta
451355,203730,Baño propio
451356,208171,Baño propio
451357,290210,WiFi
451358,362549,Baño propio
451359,395373,Cocineta
451360,27603,Baño propio
451361,59224,Baño propio
451362,235810,Baño propio
451363,215792,empleada
451364,108423,jacuzzi
451365,150860,Baño propio
451366,410095,jacuzzi
451367,392609,WiFi
451368,243347,empleada
451369,29938,Baño propio
451370,290383,WiFi
451371,390891,Baño propio
451372,432941,empleada
451373,337437,jacuzzi
451374,189086,TV
451375,276034,Cocineta
451376,59280,Baño propio
451377,359337,jacuzzi
451378,182724,Cocineta
451379,241067,Baño propio
451380,436783,empleada
451381,132181,TV
451382,357476,jacuzzi
451383,200533,WiFi
451384,260121,TV
451385,96449,empleada
451386,237082,TV
451387,414629,empleada
451388,170668,WiFi
451389,8576,Cocineta
451390,92897,Baño propio
451391,398568,Baño propio
451392,185919,TV
451393,162664,jacuzzi
451394,153937,empleada
451395,213183,empleada
451396,431848,Cocineta
451397,60347,Baño propio
451398,271617,Cocineta
451399,378658,Cocineta
451400,428510,TV
451401,264963,empleada
451402,320631,empleada
451403,435251,TV
451404,367639,empleada
451405,286164,empleada
451406,428972,TV
451407,125823,WiFi
451408,46424,TV
451409,43237,empleada
451410,58214,Cocineta
451411,158869,WiFi
451412,426975,WiFi
451413,434766,Baño propio
451414,438619,WiFi
451415,51434,Baño propio
451416,247748,WiFi
451417,402863,TV
451418,252066,TV
451419,396900,WiFi
451420,233801,empleada
451421,60639,WiFi
451422,144951,empleada
451423,318782,jacuzzi
451424,417724,Cocineta
451425,363946,empleada
451426,113185,WiFi
451427,55657,TV
451428,173250,Baño propio
451429,439198,jacuzzi
451430,303015,WiFi
451431,69334,WiFi
451432,275286,Cocineta
451433,426784,Cocineta
451434,68452,WiFi
451435,362987,jacuzzi
451436,204520,empleada
451437,214962,TV
451438,280471,TV
451439,215719,jacuzzi
451440,255688,jacuzzi
451441,100325,empleada
451442,245471,Cocineta
451443,54473,empleada
451444,155062,Cocineta
451445,395921,TV
451446,433942,Baño propio
451447,169160,WiFi
451448,132387,TV
451449,29202,Cocineta
451450,246439,TV
451451,443683,WiFi
451452,197364,Baño propio
451453,70281,empleada
451454,417606,Cocineta
451455,219719,Baño propio
451456,353000,jacuzzi
451457,222709,WiFi
451458,310130,Baño propio
451459,34220,TV
451460,153608,Baño propio
451461,205064,WiFi
451462,58823,empleada
451463,259928,jacuzzi
451464,124494,WiFi
451465,247186,WiFi
451466,158,WiFi
451467,208630,TV
451468,305766,TV
451469,70421,WiFi
451470,76065,Baño propio
451471,411752,TV
451472,429349,WiFi
451473,279178,Cocineta
451474,427179,TV
451475,12757,TV
451476,333240,jacuzzi
451477,180389,jacuzzi
451478,30416,empleada
451479,172332,WiFi
451480,369608,Baño propio
451481,438464,TV
451482,294386,Cocineta
451483,91494,Cocineta
451484,421327,Baño propio
451485,145494,Baño propio
451486,266166,WiFi
451487,88302,empleada
451488,173907,WiFi
451489,259604,Baño propio
451490,116429,TV
451491,111672,WiFi
451492,440781,empleada
451493,45598,Cocineta
451494,351439,TV
451495,418835,jacuzzi
451496,56513,Baño propio
451497,393369,Baño propio
451498,155751,WiFi
451499,62204,jacuzzi
451500,119988,empleada
451501,24419,Cocineta
451502,44961,jacuzzi
451503,35551,empleada
451504,278888,Baño propio
451505,177685,WiFi
451506,179912,Baño propio
451507,159994,jacuzzi
451508,7000,WiFi
451509,294770,empleada
451510,76819,TV
451511,301179,empleada
451512,340044,empleada
451513,208157,TV
451514,72638,Cocineta
451515,324134,TV
451516,264326,TV
451517,80255,Cocineta
451518,150792,WiFi
451519,271778,Cocineta
451520,65193,empleada
451521,288322,TV
451522,69929,jacuzzi
451523,3606,TV
451524,438240,Baño propio
451525,87114,WiFi
451526,143597,jacuzzi
451527,416281,empleada
451528,352795,TV
451529,200752,jacuzzi
451530,349730,empleada
451531,263911,Cocineta
451532,274080,jacuzzi
451533,264784,TV
451534,205690,WiFi
451535,314390,Baño propio
451536,266568,jacuzzi
451537,291302,TV
451538,94398,TV
451539,219306,Cocineta
451540,422656,TV
451541,360196,jacuzzi
451542,179942,jacuzzi
451543,213965,jacuzzi
451544,97031,jacuzzi
451545,193139,TV
451546,279606,Baño propio
451547,147233,WiFi
451548,291655,jacuzzi
451549,137998,Baño propio
451550,17916,jacuzzi
451551,352537,jacuzzi
451552,135724,WiFi
451553,349483,WiFi
451554,171846,empleada
451555,168008,TV
451556,155215,Cocineta
451557,155353,TV
451558,104728,empleada
451559,440172,TV
451560,367678,empleada
451561,362387,Cocineta
451562,292459,empleada
451563,168592,Baño propio
451564,128084,Cocineta
451565,410821,Baño propio
451566,423724,jacuzzi
451567,253787,jacuzzi
451568,283524,TV
451569,238755,Cocineta
451570,411752,TV
451571,63228,Cocineta
451572,39992,Baño propio
451573,389821,Baño propio
451574,90966,WiFi
451575,403539,jacuzzi
451576,434851,Cocineta
451577,54351,WiFi
451578,400945,empleada
451579,344744,jacuzzi
451580,296795,TV
451581,113765,jacuzzi
451582,56848,WiFi
451583,179785,Cocineta
451584,56962,Cocineta
451585,282314,TV
451586,400902,Cocineta
451587,15924,empleada
451588,222113,Baño propio
451589,333685,empleada
451590,431457,jacuzzi
451591,132118,TV
451592,305277,empleada
451593,69916,Baño propio
451594,150919,jacuzzi
451595,354552,WiFi
451596,248664,jacuzzi
451597,433787,jacuzzi
451598,263168,WiFi
451599,234948,Cocineta
451600,420565,WiFi
451601,124369,TV
451602,130893,Baño propio
451603,235730,empleada
451604,273743,Cocineta
451605,145368,jacuzzi
451606,427434,TV
451607,332481,TV
451608,316213,Baño propio
451609,327343,Baño propio
451610,104479,Baño propio
451611,284065,WiFi
451612,406693,Baño propio
451613,86614,empleada
451614,202623,Cocineta
451615,298804,Baño propio
451616,167938,TV
451617,93131,Baño propio
451618,60858,jacuzzi
451619,157194,Baño propio
451620,181327,WiFi
451621,259521,TV
451622,192209,empleada
451623,300699,Cocineta
451624,379412,Baño propio
451625,297155,Cocineta
451626,403924,Baño propio
451627,8758,TV
451628,416760,Cocineta
451629,88698,empleada
451630,439082,empleada
451631,124313,WiFi
451632,410821,jacuzzi
451633,195494,empleada
451634,151361,empleada
451635,293675,jacuzzi
451636,134961,Cocineta
451637,280723,WiFi
451638,61601,WiFi
451639,12645,TV
451640,61927,WiFi
451641,411387,TV
451642,86853,Cocineta
451643,239857,TV
451644,36962,WiFi
451645,15929,Baño propio
451646,248705,WiFi
451647,18681,WiFi
451648,91808,jacuzzi
451649,272587,empleada
451650,307763,WiFi
451651,361320,WiFi
451652,173783,Cocineta
451653,321611,Baño propio
451654,98873,jacuzzi
451655,204434,empleada
451656,446182,TV
451657,282843,jacuzzi
451658,208999,jacuzzi
451659,52414,jacuzzi
451660,305400,empleada
451661,6632,empleada
451662,182940,TV
451663,11363,Cocineta
451664,64734,empleada
451665,85607,jacuzzi
451666,160081,WiFi
451667,436183,Baño propio
451668,419007,empleada
451669,321979,TV
451670,152032,TV
451671,187897,Cocineta
451672,240425,TV
451673,254740,TV
451674,351977,Baño propio
451675,160065,TV
451676,306235,Cocineta
451677,56634,TV
451678,210759,Cocineta
451679,64539,jacuzzi
451680,112321,TV
451681,328287,TV
451682,338808,WiFi
451683,386991,Cocineta
451684,90638,TV
451685,351819,WiFi
451686,165949,TV
451687,71560,Cocineta
451688,173605,Baño propio
451689,29318,Baño propio
451690,439959,TV
451691,260304,TV
451692,196290,jacuzzi
451693,372236,jacuzzi
451694,401282,Cocineta
451695,266449,empleada
451696,52144,Cocineta
451697,287675,TV
451698,288789,jacuzzi
451699,284543,Baño propio
451700,187918,TV
451701,233173,empleada
451702,281186,Baño propio
451703,271294,TV
451704,27552,WiFi
451705,167301,TV
451706,252157,WiFi
451707,364795,Cocineta
451708,108811,Baño propio
451709,45354,Cocineta
451710,120119,empleada
451711,57974,empleada
451712,252438,Cocineta
451713,368756,TV
451714,195843,Baño propio
451715,61618,TV
451716,125576,empleada
451717,350240,WiFi
451718,198585,Cocineta
451719,52548,TV
451720,122211,empleada
451721,136334,TV
451722,211334,empleada
451723,377793,Cocineta
451724,253141,empleada
451725,200112,empleada
451726,369300,TV
451727,268768,WiFi
451728,449836,WiFi
451729,234316,TV
451730,74528,Cocineta
451731,438327,WiFi
451732,125973,empleada
451733,11754,jacuzzi
451734,418490,TV
451735,75599,Cocineta
451736,296032,jacuzzi
451737,371783,Cocineta
451738,63028,jacuzzi
451739,221736,jacuzzi
451740,375762,Baño propio
451741,310220,empleada
451742,372781,empleada
451743,598,Baño propio
451744,170448,WiFi
451745,91227,empleada
451746,24793,jacuzzi
451747,352516,Baño propio
451748,350731,WiFi
451749,153728,Cocineta
451750,367600,WiFi
451751,166385,jacuzzi
451752,355257,jacuzzi
451753,367520,Cocineta
451754,116264,Baño propio
451755,292408,TV
451756,230114,WiFi
451757,332382,jacuzzi
451758,307215,jacuzzi
451759,443988,empleada
451760,236529,empleada
451761,274756,WiFi
451762,344569,Baño propio
451763,195135,empleada
451764,86267,TV
451765,111791,Baño propio
451766,32911,empleada
451767,228299,empleada
451768,51508,Baño propio
451769,79839,Cocineta
451770,27098,TV
451771,190267,empleada
451772,320826,jacuzzi
451773,292344,TV
451774,133243,empleada
451775,416234,WiFi
451776,271417,Baño propio
451777,269513,TV
451778,165881,WiFi
451779,193953,empleada
451780,415055,Cocineta
451781,141476,Cocineta
451782,250875,empleada
451783,191813,empleada
451784,4036,Baño propio
451785,57004,Baño propio
451786,363164,empleada
451787,261569,WiFi
451788,315010,TV
451789,172270,jacuzzi
451790,74887,jacuzzi
451791,245782,empleada
451792,149867,Baño propio
451793,112571,WiFi
451794,119047,Cocineta
451795,224094,Cocineta
451796,125511,empleada
451797,299881,Baño propio
451798,374361,jacuzzi
451799,174053,jacuzzi
451800,2026,Baño propio
451801,366177,empleada
451802,336415,Baño propio
451803,305438,Baño propio
451804,156361,Baño propio
451805,97252,TV
451806,193002,WiFi
451807,305497,jacuzzi
451808,329139,Cocineta
451809,117237,empleada
451810,60924,Baño propio
451811,335609,Cocineta
451812,424584,empleada
451813,324285,TV
451814,368111,TV
451815,428483,Baño propio
451816,110711,Baño propio
451817,237528,Cocineta
451818,105991,TV
451819,214836,Cocineta
451820,429024,empleada
451821,398164,Baño propio
451822,198927,TV
451823,152893,jacuzzi
451824,40543,Baño propio
451825,288462,Cocineta
451826,128319,Baño propio
451827,343766,Cocineta
451828,270486,TV
451829,45193,TV
451830,211022,WiFi
451831,377232,jacuzzi
451832,111323,WiFi
451833,144078,Cocineta
451834,202877,Cocineta
451835,449756,Baño propio
451836,134240,WiFi
451837,410451,empleada
451838,252171,jacuzzi
451839,251545,jacuzzi
451840,13690,Baño propio
451841,54375,Cocineta
451842,259634,Cocineta
451843,275,jacuzzi
451844,161906,jacuzzi
451845,173823,Cocineta
451846,112341,jacuzzi
451847,27473,TV
451848,103629,WiFi
451849,137895,TV
451850,286440,TV
451851,43830,empleada
451852,182697,TV
451853,132747,WiFi
451854,224457,Baño propio
451855,397067,TV
451856,46335,Baño propio
451857,335533,TV
451858,342397,TV
451859,306365,WiFi
451860,32036,empleada
451861,167486,empleada
451862,269122,Baño propio
451863,74701,Cocineta
451864,31169,TV
451865,389448,jacuzzi
451866,273471,Cocineta
451867,19841,WiFi
451868,44735,empleada
451869,180979,WiFi
451870,109596,TV
451871,140279,empleada
451872,96978,Cocineta
451873,303144,Cocineta
451874,327601,empleada
451875,226308,empleada
451876,173618,WiFi
451877,194211,empleada
451878,3028,Baño propio
451879,57948,Baño propio
451880,204815,Baño propio
451881,248060,Cocineta
451882,30327,empleada
451883,385783,jacuzzi
451884,112016,jacuzzi
451885,184197,TV
451886,301397,WiFi
451887,261175,Baño propio
451888,239331,WiFi
451889,74412,WiFi
451890,245202,TV
451891,24181,empleada
451892,336306,Baño propio
451893,394995,Cocineta
451894,320398,Cocineta
451895,108665,empleada
451896,79467,Cocineta
451897,318062,WiFi
451898,165330,jacuzzi
451899,146508,TV
451900,191764,Baño propio
451901,377518,Baño propio
451902,251041,Baño propio
451903,17220,empleada
451904,279379,Baño propio
451905,349152,TV
451906,144383,jacuzzi
451907,332341,WiFi
451908,261278,Cocineta
451909,326282,empleada
451910,178229,WiFi
451911,383038,WiFi
451912,442617,WiFi
451913,331582,TV
451914,404956,empleada
451915,47915,TV
451916,47602,TV
451917,168128,Baño propio
451918,174526,jacuzzi
451919,19435,Cocineta
451920,64079,WiFi
451921,328815,empleada
451922,444753,WiFi
451923,69670,TV
451924,377033,Baño propio
451925,58679,jacuzzi
451926,230753,empleada
451927,141159,Baño propio
451928,537,jacuzzi
451929,380155,jacuzzi
451930,308227,Cocineta
451931,204967,empleada
451932,312978,empleada
451933,226767,TV
451934,338455,Baño propio
451935,71228,Baño propio
451936,158830,Cocineta
451937,112852,WiFi
451938,310749,empleada
451939,99808,Cocineta
451940,142105,empleada
451941,157079,jacuzzi
451942,321249,empleada
451943,179452,jacuzzi
451944,143134,Baño propio
451945,212155,Cocineta
451946,399605,TV
451947,77956,empleada
451948,123090,WiFi
451949,209818,Baño propio
451950,97928,jacuzzi
451951,50292,Baño propio
451952,68973,WiFi
451953,161208,empleada
451954,444480,Baño propio
451955,38296,Baño propio
451956,5640,empleada
451957,163360,WiFi
451958,333993,TV
451959,207005,jacuzzi
451960,43828,empleada
451961,118107,empleada
451962,180314,TV
451963,416554,Baño propio
451964,309793,Baño propio
451965,374753,WiFi
451966,10624,TV
451967,283121,empleada
451968,323572,Cocineta
451969,328315,Cocineta
451970,188150,Cocineta
451971,57169,Baño propio
451972,214651,empleada
451973,235398,Cocineta
451974,216341,empleada
451975,366884,empleada
451976,213920,WiFi
451977,265932,jacuzzi
451978,45208,Cocineta
451979,237717,TV
451980,101003,Baño propio
451981,184329,empleada
451982,358361,Baño propio
451983,122188,jacuzzi
451984,378745,empleada
451985,198751,empleada
451986,41208,WiFi
451987,80067,Cocineta
451988,141901,TV
451989,242140,WiFi
451990,92184,TV
451991,400303,Baño propio
451992,435550,Baño propio
451993,51746,jacuzzi
451994,349010,empleada
451995,385978,Baño propio
451996,264623,Cocineta
451997,356586,empleada
451998,440663,Baño propio
451999,228492,jacuzzi
452000,46334,Baño propio
452001,60484,empleada
452002,268825,Cocineta
452003,439632,WiFi
452004,53724,TV
452005,118727,TV
452006,204981,TV
452007,427608,empleada
452008,36038,Baño propio
452009,162336,empleada
452010,338367,TV
452011,228654,Cocineta
452012,198018,TV
452013,55156,Cocineta
452014,413804,jacuzzi
452015,246514,TV
452016,389329,Cocineta
452017,54407,jacuzzi
452018,252322,WiFi
452019,268336,Cocineta
452020,431679,Baño propio
452021,30012,empleada
452022,129119,WiFi
452023,229592,jacuzzi
452024,147288,Baño propio
452025,414301,empleada
452026,356462,Baño propio
452027,93887,WiFi
452028,333085,Cocineta
452029,79255,WiFi
452030,200353,empleada
452031,276098,empleada
452032,239317,Cocineta
452033,372468,empleada
452034,390039,empleada
452035,304789,Cocineta
452036,88359,WiFi
452037,102662,TV
452038,29568,empleada
452039,325618,jacuzzi
452040,406669,empleada
452041,38,jacuzzi
452042,41033,TV
452043,401067,Baño propio
452044,304550,jacuzzi
452045,65158,jacuzzi
452046,77891,jacuzzi
452047,272365,empleada
452048,244905,WiFi
452049,91687,TV
452050,409836,TV
452051,433083,WiFi
452052,181561,TV
452053,216923,WiFi
452054,149961,TV
452055,16519,Baño propio
452056,317937,jacuzzi
452057,435805,TV
452058,240437,Cocineta
452059,444090,Cocineta
452060,15716,empleada
452061,44297,jacuzzi
452062,226691,empleada
452063,167124,jacuzzi
452064,299235,Cocineta
452065,262871,Baño propio
452066,213332,Baño propio
452067,40707,Baño propio
452068,367463,WiFi
452069,39832,TV
452070,99758,Baño propio
452071,324010,Cocineta
452072,170952,Cocineta
452073,436917,Baño propio
452074,24118,jacuzzi
452075,377384,TV
452076,260527,WiFi
452077,202595,Baño propio
452078,132022,WiFi
452079,21006,TV
452080,205547,Baño propio
452081,286298,Baño propio
