ID,PRECIO,HOTEL,TIPO_HABITACION,ESTADO
160733,810414,19514,estandar,deshabilitado
160734,153895,8348,estandar,deshabilitado
160735,482270,8585,estandar,habilitado
160736,77750,13843,estandar,deshabilitado
160737,504434,12467,estandar,habilitado
160738,51911,13504,suite,habilitado
160739,478142,5176,suite,habilitado
160740,336302,12406,estandar,deshabilitado
160741,85736,18050,estandar,habilitado
160742,398459,10475,estandar,deshabilitado
160743,242864,17877,estandar,habilitado
160744,391012,898,suite,habilitado
160745,161222,18017,estandar,deshabilitado
160746,352344,7124,estandar,habilitado
160747,399411,8926,semisuite,deshabilitado
160748,427251,11649,suite,deshabilitado
160749,982175,2667,suite,deshabilitado
160750,472899,2104,estandar,habilitado
160751,979259,19353,semisuite,deshabilitado
160752,579364,11954,suite,deshabilitado
160753,277487,8481,semisuite,habilitado
160754,314170,11149,suite,habilitado
160755,767838,11213,suite,deshabilitado
160756,826536,5236,semisuite,habilitado
160757,79011,19005,semisuite,deshabilitado
160758,74402,14802,semisuite,habilitado
160759,882821,1220,semisuite,deshabilitado
160760,989878,5272,semisuite,deshabilitado
160761,773630,16118,estandar,habilitado
160762,296552,12513,estandar,habilitado
160763,77342,5596,semisuite,deshabilitado
160764,772996,5789,suite,habilitado
160765,942756,2812,semisuite,deshabilitado
160766,492259,9521,estandar,habilitado
160767,359119,661,semisuite,deshabilitado
160768,872466,8272,estandar,deshabilitado
160769,416406,6383,estandar,deshabilitado
160770,717892,16459,suite,deshabilitado
160771,394497,2745,estandar,habilitado
160772,434123,15954,semisuite,deshabilitado
160773,717218,7554,semisuite,habilitado
160774,244362,1652,estandar,deshabilitado
160775,138913,11949,semisuite,habilitado
160776,342644,17899,suite,habilitado
160777,975749,11758,semisuite,deshabilitado
160778,274347,17922,estandar,habilitado
160779,553370,13902,suite,deshabilitado
160780,21086,798,suite,habilitado
160781,431350,4678,semisuite,deshabilitado
160782,530980,2539,semisuite,deshabilitado
160783,516686,19831,suite,habilitado
160784,169842,13219,semisuite,deshabilitado
160785,954032,19247,suite,deshabilitado
160786,909719,16488,suite,deshabilitado
160787,473482,19068,suite,habilitado
160788,691711,15826,semisuite,habilitado
160789,510210,15847,estandar,deshabilitado
160790,74079,9716,semisuite,deshabilitado
160791,366345,13357,semisuite,habilitado
160792,519087,5705,semisuite,deshabilitado
160793,562902,1099,estandar,habilitado
160794,157584,16960,semisuite,habilitado
160795,96489,15534,suite,habilitado
160796,424823,13329,suite,deshabilitado
160797,692073,16621,suite,deshabilitado
160798,853230,13781,suite,deshabilitado
160799,205861,14828,estandar,habilitado
160800,152161,1566,estandar,deshabilitado
160801,575704,1771,estandar,habilitado
160802,368189,2632,estandar,deshabilitado
160803,530926,1027,suite,habilitado
160804,224954,17392,suite,deshabilitado
160805,376924,4274,suite,habilitado
160806,190308,19086,estandar,habilitado
160807,535466,15365,semisuite,habilitado
160808,219018,15364,suite,deshabilitado
160809,480451,1116,semisuite,deshabilitado
160810,43466,17416,suite,deshabilitado
160811,298143,15154,estandar,deshabilitado
160812,176270,5659,semisuite,deshabilitado
160813,408759,12999,suite,habilitado
160814,739179,18224,estandar,habilitado
160815,260845,817,suite,habilitado
160816,163148,13397,semisuite,deshabilitado
160817,113754,6434,suite,deshabilitado
160818,541051,13397,semisuite,habilitado
160819,552342,2127,suite,habilitado
160820,233371,14513,estandar,habilitado
160821,411069,6515,estandar,deshabilitado
160822,613478,17721,semisuite,deshabilitado
160823,100669,15737,estandar,deshabilitado
160824,835423,18503,suite,habilitado
160825,39763,11931,suite,deshabilitado
160826,178862,45,semisuite,habilitado
160827,226421,16740,semisuite,deshabilitado
160828,938952,17033,estandar,deshabilitado
160829,209275,16118,semisuite,habilitado
160830,478322,14216,suite,habilitado
160831,835430,1198,estandar,deshabilitado
160832,67395,7515,estandar,deshabilitado
160833,566155,8167,suite,deshabilitado
160834,506825,7644,estandar,habilitado
160835,510517,11746,semisuite,habilitado
160836,132080,16229,suite,habilitado
160837,515888,5123,semisuite,habilitado
160838,689097,19880,estandar,habilitado
160839,32915,10583,estandar,habilitado
160840,374383,15457,semisuite,habilitado
160841,355536,833,estandar,deshabilitado
160842,424457,19722,suite,habilitado
160843,654499,7790,suite,habilitado
160844,60825,17120,suite,habilitado
160845,877635,5410,estandar,habilitado
160846,379075,9187,estandar,habilitado
160847,641944,13991,semisuite,habilitado
160848,519156,10404,semisuite,deshabilitado
160849,320153,12159,estandar,habilitado
160850,519224,5019,suite,deshabilitado
160851,369600,11995,estandar,habilitado
160852,360389,7135,semisuite,deshabilitado
160853,758529,4725,semisuite,deshabilitado
160854,339709,12885,semisuite,habilitado
160855,632539,12642,estandar,deshabilitado
160856,8288,13659,estandar,habilitado
160857,874127,10563,estandar,deshabilitado
160858,866876,18552,suite,habilitado
160859,870060,4093,estandar,deshabilitado
160860,730212,17305,estandar,deshabilitado
160861,801178,16570,semisuite,habilitado
160862,47566,9521,semisuite,deshabilitado
160863,136155,528,estandar,habilitado
160864,954864,16872,semisuite,habilitado
160865,259271,13738,semisuite,deshabilitado
160866,818299,1883,estandar,habilitado
160867,677320,5557,semisuite,deshabilitado
160868,530281,5679,suite,habilitado
160869,839997,7915,suite,deshabilitado
160870,577740,7846,estandar,deshabilitado
160871,108021,5602,suite,habilitado
160872,587775,1618,semisuite,deshabilitado
160873,179432,6436,estandar,deshabilitado
160874,626122,3572,semisuite,deshabilitado
160875,371254,16643,semisuite,habilitado
160876,27899,11354,semisuite,habilitado
160877,837505,15317,estandar,deshabilitado
160878,830980,12721,suite,habilitado
160879,270999,18874,suite,habilitado
160880,43234,212,estandar,deshabilitado
160881,96697,13814,estandar,deshabilitado
160882,478777,6475,estandar,habilitado
160883,90662,5328,estandar,habilitado
160884,156321,3394,semisuite,deshabilitado
160885,33892,3660,estandar,habilitado
160886,416794,17635,semisuite,deshabilitado
160887,489717,6668,suite,deshabilitado
160888,627809,10512,estandar,habilitado
160889,402381,18052,semisuite,deshabilitado
160890,513508,17320,semisuite,habilitado
160891,139920,13263,suite,habilitado
160892,836417,4814,semisuite,deshabilitado
160893,689898,3568,estandar,habilitado
160894,716852,18407,suite,deshabilitado
160895,125401,8327,estandar,habilitado
160896,731845,12518,estandar,deshabilitado
160897,362402,778,suite,habilitado
160898,74011,5555,suite,deshabilitado
160899,727091,13595,semisuite,deshabilitado
160900,658768,4158,suite,deshabilitado
160901,633297,17808,estandar,deshabilitado
160902,518067,12274,semisuite,habilitado
160903,644241,8816,suite,deshabilitado
160904,235285,14164,semisuite,deshabilitado
160905,309133,14517,suite,habilitado
160906,912493,1873,semisuite,habilitado
160907,251654,16408,semisuite,habilitado
160908,898900,9150,semisuite,habilitado
160909,436627,7456,suite,deshabilitado
160910,978226,13090,estandar,habilitado
160911,852690,303,semisuite,habilitado
160912,874035,7506,semisuite,habilitado
160913,107984,9599,estandar,habilitado
160914,468684,5242,estandar,habilitado
160915,540932,506,suite,deshabilitado
160916,397596,6346,semisuite,habilitado
160917,367505,12256,semisuite,deshabilitado
160918,990813,12740,suite,habilitado
160919,742704,19855,suite,deshabilitado
160920,760568,3813,semisuite,habilitado
160921,9193,252,suite,habilitado
160922,469228,13908,estandar,deshabilitado
160923,446134,5376,semisuite,deshabilitado
160924,933302,2601,estandar,deshabilitado
160925,388554,13661,suite,habilitado
160926,43580,8431,semisuite,habilitado
160927,96438,16977,suite,deshabilitado
160928,800378,3778,estandar,habilitado
160929,936053,6501,estandar,habilitado
160930,491473,19358,suite,deshabilitado
160931,377531,16967,suite,deshabilitado
160932,427878,17331,suite,deshabilitado
160933,883158,11812,suite,habilitado
160934,270754,14967,semisuite,deshabilitado
160935,593633,19417,semisuite,deshabilitado
160936,281574,16442,semisuite,habilitado
160937,560598,19896,estandar,deshabilitado
160938,87719,7985,semisuite,habilitado
160939,598724,5246,semisuite,deshabilitado
160940,505956,8383,semisuite,habilitado
160941,235856,11688,estandar,habilitado
160942,646503,64,semisuite,deshabilitado
160943,503145,1634,estandar,habilitado
160944,121441,4424,semisuite,deshabilitado
160945,33541,488,estandar,habilitado
160946,403763,15598,semisuite,deshabilitado
160947,680579,9452,estandar,habilitado
160948,537558,13352,estandar,deshabilitado
160949,477499,2746,suite,deshabilitado
160950,967821,5209,semisuite,deshabilitado
160951,770224,6689,semisuite,habilitado
160952,538990,15485,suite,habilitado
160953,591148,3824,semisuite,habilitado
160954,380162,3629,semisuite,habilitado
160955,74528,14899,suite,habilitado
160956,823116,12124,suite,deshabilitado
160957,619825,16896,suite,deshabilitado
160958,230720,9376,estandar,habilitado
160959,179146,7564,estandar,habilitado
160960,784830,10720,semisuite,habilitado
160961,226473,240,estandar,habilitado
160962,408113,13957,semisuite,deshabilitado
160963,924756,6721,suite,habilitado
160964,665977,9128,semisuite,habilitado
160965,293343,2832,suite,habilitado
160966,653070,954,estandar,habilitado
160967,355313,5140,estandar,habilitado
160968,932392,12296,estandar,deshabilitado
160969,476250,12109,estandar,deshabilitado
160970,724526,13882,suite,habilitado
160971,128806,3396,semisuite,deshabilitado
160972,714135,12267,estandar,deshabilitado
160973,89542,3027,semisuite,habilitado
160974,487898,17221,estandar,habilitado
160975,169977,109,estandar,deshabilitado
160976,732445,15903,semisuite,deshabilitado
160977,483190,12194,semisuite,deshabilitado
160978,845076,9125,estandar,deshabilitado
160979,892744,5900,suite,habilitado
160980,298124,10370,estandar,deshabilitado
160981,744412,1090,suite,habilitado
160982,913316,2397,suite,habilitado
160983,556113,3838,semisuite,habilitado
160984,5665,16769,suite,habilitado
160985,845221,12640,estandar,habilitado
160986,57443,6839,estandar,habilitado
160987,757245,16593,estandar,habilitado
160988,678298,112,suite,habilitado
160989,182072,13691,semisuite,deshabilitado
160990,611553,3471,suite,habilitado
160991,324193,5641,estandar,deshabilitado
160992,337152,6339,suite,habilitado
160993,505512,17069,estandar,habilitado
160994,842058,17584,semisuite,deshabilitado
160995,306427,10717,estandar,deshabilitado
160996,374913,9811,semisuite,habilitado
160997,412903,6017,estandar,habilitado
160998,812746,8585,suite,habilitado
160999,111518,1415,semisuite,habilitado
161000,585578,10083,estandar,deshabilitado
161001,132445,17838,semisuite,habilitado
161002,188770,3103,estandar,deshabilitado
161003,744355,13109,semisuite,deshabilitado
161004,964453,7799,suite,habilitado
161005,993108,12598,estandar,deshabilitado
161006,890840,12995,estandar,habilitado
161007,397227,13913,semisuite,deshabilitado
161008,309160,5228,semisuite,habilitado
161009,80286,7654,estandar,habilitado
161010,37828,7997,estandar,habilitado
161011,466965,2134,estandar,habilitado
161012,324983,11668,semisuite,deshabilitado
161013,972236,2317,semisuite,deshabilitado
161014,110246,15363,estandar,deshabilitado
161015,157530,11890,suite,habilitado
161016,45781,6314,semisuite,habilitado
161017,575467,11834,suite,deshabilitado
161018,90656,1694,suite,habilitado
161019,709102,2931,estandar,habilitado
161020,557386,4327,semisuite,habilitado
161021,875974,7876,estandar,habilitado
161022,336697,9886,estandar,deshabilitado
161023,745911,8067,semisuite,habilitado
161024,328386,11275,semisuite,habilitado
161025,606844,2333,suite,deshabilitado
161026,338520,11768,semisuite,deshabilitado
161027,295732,3177,semisuite,habilitado
161028,693698,11819,semisuite,deshabilitado
161029,233296,11625,suite,deshabilitado
161030,551788,11459,suite,habilitado
161031,619805,9837,suite,deshabilitado
161032,139612,6221,semisuite,habilitado
161033,537705,15927,suite,habilitado
161034,646008,17901,estandar,deshabilitado
161035,742476,16380,semisuite,deshabilitado
161036,835743,12131,suite,habilitado
161037,390206,12359,semisuite,habilitado
161038,650863,14358,estandar,deshabilitado
161039,495071,4198,estandar,deshabilitado
161040,806282,8600,suite,habilitado
161041,113856,9047,semisuite,habilitado
161042,505660,17262,semisuite,deshabilitado
161043,742269,1566,semisuite,habilitado
161044,366135,18311,semisuite,habilitado
161045,206600,5128,semisuite,deshabilitado
161046,575695,14796,suite,deshabilitado
161047,808527,2929,estandar,habilitado
161048,225274,10807,estandar,deshabilitado
161049,5305,15334,semisuite,habilitado
161050,650600,18505,semisuite,habilitado
161051,111077,5973,semisuite,deshabilitado
161052,335778,5499,estandar,deshabilitado
161053,28331,17255,estandar,habilitado
161054,714857,16341,semisuite,habilitado
161055,743856,19429,suite,habilitado
161056,145673,18078,suite,deshabilitado
161057,722429,3344,estandar,deshabilitado
161058,868510,7922,suite,habilitado
161059,583480,13569,suite,habilitado
161060,464845,5728,suite,habilitado
161061,52075,16760,semisuite,habilitado
161062,46046,12990,semisuite,habilitado
161063,743446,11877,suite,habilitado
161064,432117,12586,estandar,habilitado
161065,199094,1973,estandar,habilitado
161066,338460,11363,suite,deshabilitado
161067,50105,12308,suite,deshabilitado
161068,256903,18328,estandar,habilitado
161069,709217,17527,suite,deshabilitado
161070,186857,19415,semisuite,habilitado
161071,82877,7198,estandar,habilitado
161072,76649,2859,semisuite,deshabilitado
161073,826417,15158,estandar,habilitado
161074,218468,10875,semisuite,habilitado
161075,2575,18084,estandar,deshabilitado
161076,375360,686,suite,habilitado
161077,298350,7342,estandar,deshabilitado
161078,885258,5054,estandar,deshabilitado
161079,907639,14675,suite,habilitado
161080,214856,17090,semisuite,habilitado
161081,832780,16356,estandar,deshabilitado
161082,324014,3120,semisuite,deshabilitado
161083,393932,16947,suite,habilitado
161084,822686,1671,semisuite,habilitado
161085,455319,7680,estandar,habilitado
161086,702504,10687,suite,habilitado
161087,168569,1010,suite,habilitado
161088,485020,4116,estandar,habilitado
161089,45985,14795,semisuite,habilitado
161090,477203,7774,suite,habilitado
161091,296120,8652,suite,habilitado
161092,962777,12036,suite,deshabilitado
161093,479966,9828,suite,habilitado
161094,316654,7072,semisuite,deshabilitado
161095,588082,11394,estandar,habilitado
161096,241046,634,semisuite,deshabilitado
161097,48797,3255,suite,deshabilitado
161098,658478,10801,estandar,deshabilitado
161099,61128,4428,estandar,deshabilitado
161100,732061,6419,suite,habilitado
161101,351543,6152,semisuite,deshabilitado
161102,896669,10739,estandar,habilitado
161103,363436,869,estandar,habilitado
161104,488230,1178,suite,habilitado
161105,950169,7158,estandar,habilitado
161106,524293,12338,estandar,deshabilitado
161107,776471,10356,semisuite,deshabilitado
161108,218363,7925,estandar,deshabilitado
161109,351748,19554,semisuite,habilitado
161110,605304,17019,estandar,habilitado
161111,601406,17069,semisuite,deshabilitado
161112,336163,1503,suite,deshabilitado
161113,835029,7754,semisuite,habilitado
161114,83817,5237,semisuite,deshabilitado
161115,334361,9438,semisuite,habilitado
161116,422720,7188,estandar,habilitado
161117,292088,18508,semisuite,deshabilitado
161118,871298,14226,suite,deshabilitado
161119,393519,19779,estandar,deshabilitado
